Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,708.0,757.5999755859375,706.5999755859375,751.5999755859375,659.8430786132812,5144100
2018-07-01,748.5999755859375,789.5999755859375,740.0,768.2000122070312,674.4165649414062,5071132
2018-08-01,768.4000244140625,800.5999755859375,760.4000244140625,784.0,688.2876586914062,6259897
2018-09-01,784.0,786.0,751.2000122070312,770.4000244140625,676.3479614257812,4461095
2018-10-01,770.4000244140625,775.4000244140625,710.4000244140625,726.5999755859375,637.8952026367188,6382417
2018-11-01,738.4000244140625,741.2000122070312,710.5999755859375,730.0,640.8800659179688,4790925
2018-12-01,734.7999877929688,739.5999755859375,685.4000244140625,692.5999755859375,608.0459594726562,4021242
2019-01-01,692.5999755859375,748.0,688.7999877929688,745.4000244140625,654.4000244140625,4967300
2019-02-01,752.7999877929688,811.7999877929688,747.7999877929688,794.5999755859375,697.5935668945312,5964615
2019-03-01,798.7999877929688,839.0,797.7999877929688,831.2000122070312,729.725341796875,5541606
2019-04-01,837.0,865.4000244140625,831.0,859.7999877929688,771.6161499023438,5142875
2019-05-01,866.7999877929688,909.5999755859375,857.2000122070312,880.5999755859375,790.2828369140625,5327433
2019-06-01,871.7999877929688,910.0,859.7999877929688,870.2000122070312,780.9495239257812,5933315
2019-07-01,875.4000244140625,930.0,872.4000244140625,921.5999755859375,827.0777587890625,6119425
2019-08-01,918.7999877929688,1021.5,869.2000122070312,1001.5,898.782958984375,7564254
2019-09-01,1003.0,1033.0,977.4000244140625,1012.5,908.65478515625,5141224
2019-10-01,1013.0,1021.5,942.4000244140625,942.4000244140625,845.7445068359375,5326814
2019-11-01,947.7999877929688,987.4000244140625,932.7999877929688,975.5999755859375,875.5393676757812,5913288
2019-12-01,977.4000244140625,1007.0,954.2000122070312,993.7999877929688,891.8726806640625,4032824
2020-01-01,993.7999877929688,1064.5,980.7999877929688,986.4000244140625,885.231689453125,5488535
2020-02-01,986.4000244140625,1029.5,880.4000244140625,887.5999755859375,796.5648803710938,6465888
2020-03-01,890.0,936.2000122070312,650.2000122070312,769.7999877929688,690.8468627929688,11747899
2020-04-01,761.7999877929688,864.7999877929688,737.7999877929688,858.5999755859375,793.1577758789062,6750436
2020-05-01,855.0,895.5999755859375,803.4000244140625,866.5999755859375,800.5480346679688,5378088
2020-06-01,866.5999755859375,935.5999755859375,842.4000244140625,876.5999755859375,809.7858276367188,6011840
2020-07-01,873.7999877929688,961.0,857.4000244140625,928.0,857.2682495117188,4935427
2020-08-01,920.0,941.0,864.2000122070312,876.5999755859375,809.7858276367188,5341173
2020-09-01,873.2000122070312,900.0,824.2000122070312,856.0,790.7559814453125,5432390
2020-10-01,859.0,906.5999755859375,807.5999755859375,809.0,747.3383178710938,5046118
2020-11-01,812.7999877929688,977.2000122070312,805.0,928.4000244140625,857.6377563476562,5654323
2020-12-01,934.5999755859375,986.2000122070312,923.0,975.2000122070312,900.8706665039062,4000905
2021-01-01,975.2000122070312,988.7999877929688,889.4000244140625,900.2000122070312,831.5870971679688,5416194
2021-02-01,902.4000244140625,1015.5,898.2000122070312,970.0,896.0669555664062,5261605
2021-03-01,989.7999877929688,1020.0,963.5999755859375,974.5999755859375,900.31640625,5533087
2021-04-01,974.5999755859375,1097.5,974.5999755859375,1085.5,1025.171630859375,4888040
2021-05-01,1088.5,1139.0,1087.0,1116.0,1053.9765625,3792186
2021-06-01,1118.5,1190.0,1097.5,1169.0,1104.031005859375,3773490
2021-07-01,1175.5,1190.5,1135.5,1159.5,1095.05908203125,3195991
2021-08-01,1164.0,1169.0,1079.0,1099.5,1038.3936767578125,4234391
2021-09-01,1108.5,1124.5,992.0,1049.5,991.1724853515625,4658184
2021-10-01,1042.0,1103.0,1034.0,1061.5,1002.505615234375,4441513
2021-11-01,1074.0,1128.5,1016.5,1020.0,963.31201171875,4851609
2021-12-01,1011.0,1139.0,1010.5,1129.5,1066.7264404296875,4283642
2022-01-01,1134.5,1165.0,1040.5,1068.0,1008.644287109375,3854274
2022-02-01,1075.0,1101.0,930.2000122070312,972.2000122070312,918.1685791015625,5722202
2022-03-01,960.4000244140625,970.7999877929688,769.4000244140625,830.0,783.8715209960938,9556073
2022-04-01,834.2000122070312,921.7999877929688,809.4000244140625,908.4000244140625,883.970947265625,5068586
2022-05-01,898.7999877929688,970.7999877929688,809.0,882.2000122070312,858.4755249023438,4481303
2022-06-01,888.2000122070312,922.5999755859375,842.7999877929688,904.0,879.6892700195312,4683693
2022-07-01,902.7999877929688,975.4000244140625,897.2000122070312,940.0,914.7211303710938,3490514
2022-08-01,940.5999755859375,1003.0,914.0,965.7999877929688,939.8272705078125,4119957
2022-09-01,957.0,983.5999755859375,890.2000122070312,893.7999877929688,869.7635498046875,4252861
2022-10-01,890.2000122070312,959.4000244140625,841.0,888.0,864.1195068359375,4315154
2022-11-01,893.2000122070312,933.5999755859375,876.5999755859375,893.4000244140625,869.3743286132812,4056929
2022-12-01,898.2000122070312,931.4000244140625,887.7999877929688,923.2000122070312,898.3729248046875,4040918
2023-01-01,926.2000122070312,988.4000244140625,917.0,967.5999755859375,941.578857421875,4083638
2023-02-01,968.7999877929688,1005.0,934.0,995.7999877929688,969.0205078125,3903037
2023-03-01,993.0,1071.0,970.4000244140625,1063.0,1034.413330078125,4841701
2023-04-01,1061.0,1129.0,1054.5,1117.5,1117.5,3025769
2023-05-01,1139.5,1148.0,1097.5,1139.5,1139.5,2178832
